pathImg,option,price,title,hot_line,url,point,rating_total,producer,Công nghệ màn hình,Độ phân giải,Hệ điều hành,chip,memory,ram,Mạng di động,Số khe sim,color
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/13/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/04/26/image-removebg-preview-11.png'}",Realme 8,"5,890,000 ₫",Realme 8 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/realme-8-chinh-hang,TB,0 lượt đánh giá,realme,Super AMOLED,"Chính 64 MP &amp; Phụ 8 MP, 2 MP, 2 MP, 16 MP",Android 11,MediaTek Helio G95,128 GB,8 GB,Hỗ trợ 4G,2 Nano SIM,"Silver,Gray"
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/marnin.png'},,"167,000,000 ₫",Điện thoại di động  XOR TITANIUM X2 CLASSIC MARINE ALLIGATOR - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-MARINE-alligator-chinh-hang,TB,0 lượt đánh giá, XOR TITANIUM X2 CLASSIC MARINE ALLIGATOR - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Blue
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/dien-thoai-xor-titanium-aligator.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png'}",,"167,000,000 ₫",Điện thoại di động XOR TITANIUM X2 CLASSIC BLACK ALLIGATOR - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x2-ALLIGATOR-BUNDLE-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X2 CLASSIC BLACK ALLIGATOR - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Đen Phong Cách
{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/marnin.png'},,"136,000,000 ₫",Điện thoại di động  XOR TITANIUM X2 CLASSIC MARINE BUNDLE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-MARINE-bundle-chinh-hang,TB,0 lượt đánh giá, XOR TITANIUM X2 CLASSIC MARINE BUNDLE - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Blue
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-1_637753492064846953.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/11/x2-phone-rose.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png'}",,"136,000,000 ₫",Điện thoại di động XOR TITANIUM X2 CLASSIC ROSE BUNDLE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-rose-bundle-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X2 CLASSIC ROSE BUNDLE - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Rose
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/prime-gold-front.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/5566.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/55.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/33.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/444.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/oo.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/666.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/22.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/01/25/99889.png'}",,"385,000,000 ₫",Điện thoại di động XOR Điểm Vàng PRIME GOLD - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-diemvang-PRIME%20GOLD-chinh-hang,TB,0 lượt đánh giá,XOR Điểm Vàng PRIME GOLD - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,PRIME GOLD
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/dien-thoai-xor-titanium-aligator.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png'}",,"150,000,000 ₫",Điện thoại di động XOR TITANIUM X1 CLASSIC BLACK ALLIGATOR BUNDLE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x1-ALLIGATOR-BUNDLE-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X1 CLASSIC BLACK ALLIGATOR BUNDLE - Chính hãng ,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Đen Phong Cách
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview_637753497513126843.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-4_637753497513126843.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2_637753497513126843.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-1_637753497513126843.png'}",,"138,000,000 ₫",Điện thoại di động XOR TITANIUM X1 EBONY - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x1-ebony-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X1 EBONY - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Đen mạnh mẽ
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/dien-thoai-xor-marine.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2_637753493869209221.png'}",,"120,000,000 ₫",Điện thoại di động XOR TITANIUM X1 CLASSIC MARINE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x1-classic-MARINE-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X1 CLASSIC MARINE - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Xanh
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-1_637753492064846953.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview_637753492065002972.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/12/17/image-removebg-preview-2.png'}",,"120,000,000 ₫",Điện thoại di động XOR TITANIUM X1 CLASSIC ROSE - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-titanium-x1-rose-chinh-hang,TB,0 lượt đánh giá,XOR TITANIUM X1 CLASSIC ROSE - Chính hãng,Kính màn hình Sapphire,,Hệ điều hành XOR được xây dựng riêng biệt,,,,,,Rose
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-13.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/14/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/15/image-removebg-preview-12.png'}",,"450,000 ₫",Điện thoại di động Masstel izi 12 4G - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-izi-12,TB,0 lượt đánh giá,Điện thoại di động Masstel izi 12 4G - Chính hãng,"QQVGA, Màu màn hình 262K",128*160,,ums9117,128MB,48MB,"GSM 900/1800MHz  WCMA 900/2100MHz, 4G-LTE B1/3/7/ 8/20",2 nano SIM,"Blue,Đen,Black - Red"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/grayyy.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/wwwww.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/r1.png'}",4GB/128GB,"3,950,000 ₫",Điện thoại di động Xiaomi Redmi 10 2022 - 4GB/128GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-10-2022-4gb-128gb-chinh-hang-dgw,TB 3,1 lượt đánh giá,Xiaomi,IPS LCD,"Chính 50  MP &amp; Phụ 8 MP, 2 MP, 2 MP, 8 MP",Android 11,MediaTek Helio G88 8 nhân,128 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,White,Gray"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-6.png'}",Xiaomi 12 Pro,"21,990,000 ₫",Điện thoại di động Xiaomi 12 Pro - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-12-pro-chinh-hang,TB,0 lượt đánh giá,Xiaomi 12 Pro - Chính hãng,"LTPO AMOLED, 120Hz, HDR10+","50 MP, f/1.9 góc rộng, Dual Pixel PDAF, OIS, 50 MP, f/1.9 tele, PDAF, 2x zoom, 50 MP, f/2.2, 115˚ góc siêu rộng, 32 MP góc rộng",,"Qualcomm SM8450 Snapdragon 8 Gen1 4 nm, 8 nhân 1x3.00 GHz &amp; 3x2.50 GHz &amp; 4x1.80 GHz, GPU Adreno 730",256GB,12GB,,2 Nano SIM,"Xanh dương,Tím,Xám"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-5.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2022/03/17/image-removebg-preview-6.png'}",Xiaomi 12,"15,590,000 ₫",Điện thoại di động Xiaomi 12 - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-12-chinh-hang,TB,0 lượt đánh giá,Xiaomi 12 - Chính hãng,"AMOLED, 1 tỷ màu, HDR10+, 120Hz, tỷ lệ 209, 6.28 inches, Full HD+ 1080 x 2400 pixels, Corning Gorilla Glass Victus, Cảm biến vân tay trong màn hình, Cảm ứng điện dung đa điểm","50 MP, f/1.9, 26mm góc rộng, PDAF, OIS, 13 MP, f/2.4, 12mm, 123˚ góc siêu rộng, 5 MP, 50mm telephoto macro, AF, Quay phim 8K@24fps HDR10, 4K@30fps HDR10+, 1080p@30/120/240/960fps, 720p@1920fps, gyro-EIS, 32 MP, 26mm góc rộng, Quay phim 1080p@30/60fps, 720p@120fps",,"Qualcomm SM8450 Snapdragon 8 Gen 1 4 nm, 8 nhân 1x3.00 GHz &amp; 3x2.50 GHz &amp; 4x1.80 GHz, GPU Adreno 730",256GB,8GB,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41, 42","2 SIM, Nano SIM","Xanh dương,Tím,Xám"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/16/image-removebg-preview-20.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/16/image-removebg-preview-21.png'}",6GB/128GB,"7,490,000 ₫",Điện thoại di động Xiaomi 11 Lite 5G NE - 6GB/128GB - Chính hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-11-lite-5g-ne-6gb-128gb-chinh-hang,TB,0 lượt đánh giá,Xiaomi,AMOLED,"Chính 64 MP &amp; Phụ 8 MP, 5 MP, 20 MP",Android 11,Snapdragon 778G 5G 8 nhân,128 GB,6 GB,Hỗ trợ 5G,2 Nano SIM SIM 2 chung khe thẻ nhớ,"Đen,Hồng"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/07/11t-4.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/07/11t-3.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/07/11t-1.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/07/11t-2.png'}",11T,"9,890,000 ₫",Điện thoại di động Xiaomi 11T 5G - 8GB/128GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-11t-5g-8gb-128gb-chinh-hang-dgw,TB,0 lượt đánh giá,Xiaomi,AMOLED,"Chính 108 MP &amp; Phụ 8 MP, 5 MP, 16 MP",Android 11,MediaTek Dimensity 1200 8 nhân,128 GB,8 GB,Hỗ trợ 5G,2 Nano SIM,"Xanh,Trắng,Xám"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/13/image-removebg-preview.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/16/image-removebg-preview-34.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/09/16/image-removebg-preview-35.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/10/13/image-removebg-preview-1.png'}",11T Pro,"13,390,000 ₫",Điện thoại di động Xiaomi 11T Pro 5G - 12GB/256GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-11t-pro-5g-12gb-256gb-chinh-hang-dgw,TB 2.75,4 lượt đánh giá,Xiaomi,AMOLED,"Chính 108 MP &amp; Phụ 8 MP, 5 MP, 16 MP",Android 11,Snapdragon 888 8 nhân,256 GB,12 GB,Hỗ trợ 5G,2 Nano SIM,"Xám sương mờ,Xanh,Trắng"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/grayyy.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/wwwww.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/r1.png'}",4GB/128GB,"3,890,000 ₫",Điện thoại di động Xiaomi Redmi 10 - 4GB/128GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-10-4gb-128gb-chinh-hang-dgw,TB 4.35,23 lượt đánh giá,Xiaomi,IPS LCD,"Chính 50  MP &amp; Phụ 8 MP, 2 MP, 2 MP, 8 MP",Android 11,MediaTek Helio G88 8 nhân,128 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,White,Gray"
"{'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/image-removebg-preview-7.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/grayyy.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/wwwww.png', 'https://cdn.hoanghamobile.com/i/productlist/dst/Uploads/2021/08/25/r1.png'}",4GB/64GB,"3,590,000 ₫",Điện thoại di động Xiaomi Redmi 10 - 4GB/64GB - Chính Hãng,1900.2091,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-10-chinh-hang-dgw,TB 4.19,8 lượt đánh giá,Xiaomi,IPS LCD,"Chính 50  MP &amp; Phụ 8 MP, 2 MP, 2 MP, 8 MP",Android 11,MediaTek Helio G88 8 nhân,64 GB,4 GB,Hỗ trợ 4G,2 Nano SIM,"Blue,White,Gray"
